ENSG00000151575	FBgn0069913
ENSG00000187733	FBgn0000078
ENSG00000042429	FBgn0038578
ENSG00000165246	FBgn0083963
ENSG00000146938	FBgn0083963
ENSG00000169760	FBgn0083963
ENSG00000169992	FBgn0083963
ENSG00000196338	FBgn0083963
ENSG00000062598	FBgn0032409
ENSG00000155849	FBgn0032409
ENSG00000102890	FBgn0032409
ENSG00000151353	FBgn0050051
ENSG00000154229	FBgn0004784
ENSG00000126583	FBgn0004784
ENSG00000166501	FBgn0004784
ENSG00000184207	FBgn0036760
ENSG00000241360	FBgn0036760
ENSG00000172830	FBgn0029157
ENSG00000274290	FBgn0053908
ENSG00000123569	FBgn0053908
ENSG00000101812	FBgn0053908
ENSG00000277224	FBgn0053908
ENSG00000180596	FBgn0053908
ENSG00000011260	FBgn0262560
ENSG00000182934	FBgn0010391
ENSG00000175221	FBgn0034707
ENSG00000138381	FBgn0032997
ENSG00000166188	FBgn0027339
ENSG00000183569	FBgn0026570
ENSG00000133606	FBgn0030577
ENSG00000075975	FBgn0030577
ENSG00000179455	FBgn0030577
ENSG00000164951	FBgn0029958
ENSG00000172840	FBgn0029958
ENSG00000182899	FBgn0037328
ENSG00000091483	FBgn0028336
ENSG00000134597	FBgn0032822
ENSG00000180398	FBgn0038829
ENSG00000123454	FBgn0010329
ENSG00000173442	FBgn0034180
ENSG00000115504	FBgn0034180
ENSG00000176108	FBgn0034744
ENSG00000143093	FBgn0035437
ENSG00000128578	FBgn0035437
ENSG00000091010	FBgn0000028
ENSG00000152192	FBgn0000028
ENSG00000151615	FBgn0000028
ENSG00000113272	FBgn0261882
ENSG00000162191	FBgn0035830
ENSG00000141580	FBgn0037648
ENSG00000005175	FBgn0015544
ENSG00000198842	FBgn0030976
ENSG00000188716	FBgn0030976
ENSG00000133878	FBgn0030976
ENSG00000079393	FBgn0030976
ENSG00000178096	FBgn0051126
ENSG00000114166	FBgn0020388
ENSG00000108773	FBgn0020388
ENSG00000162068	FBgn0015773
ENSG00000106780	FBgn0015773
ENSG00000142233	FBgn0015773
ENSG00000065320	FBgn0015773
ENSG00000162631	FBgn0015773
ENSG00000196358	FBgn0015773
ENSG00000042781	FBgn0015773
ENSG00000163933	FBgn0027564
ENSG00000272305	FBgn0027564
ENSG00000142634	FBgn0038280
ENSG00000115468	FBgn0038280
ENSG00000205937	FBgn0037707
ENSG00000054277	FBgn0002940
ENSG00000122375	FBgn0002940
ENSG00000268221	FBgn0002940
ENSG00000163914	FBgn0002940
ENSG00000124818	FBgn0002940
ENSG00000102076	FBgn0002940
ENSG00000128617	FBgn0002940
ENSG00000180245	FBgn0002940
ENSG00000166160	FBgn0002940
ENSG00000269433	FBgn0002940
ENSG00000113456	FBgn0026778
ENSG00000165782	FBgn0036058
ENSG00000155099	FBgn0036058
ENSG00000009709	FBgn0001147
ENSG00000135903	FBgn0001147
ENSG00000035403	FBgn0004397
ENSG00000100226	FBgn0027836
ENSG00000184470	FBgn0037170
ENSG00000119328	FBgn0260464
ENSG00000116670	FBgn0037345
ENSG00000187522	FBgn0035878
ENSG00000144741	FBgn0039357
ENSG00000109911	FBgn0031711
ENSG00000140374	FBgn0010516
ENSG00000078808	FBgn0051475
ENSG00000132646	FBgn0005655
ENSG00000168000	FBgn0040336
ENSG00000091704	FBgn0039073
ENSG00000158525	FBgn0039073
ENSG00000158516	FBgn0039073
ENSG00000080618	FBgn0039073
ENSG00000153002	FBgn0039073
ENSG00000128510	FBgn0039073
ENSG00000165078	FBgn0039073
ENSG00000163751	FBgn0039073
ENSG00000144410	FBgn0039073
ENSG00000162073	FBgn0053203
ENSG00000182450	FBgn0017561
ENSG00000082482	FBgn0017561
ENSG00000100433	FBgn0017561
ENSG00000138395	FBgn0005640
ENSG00000058091	FBgn0005640
ENSG00000092201	FBgn0002183
ENSG00000136522	FBgn0014023
ENSG00000172915	FBgn0266098
ENSG00000198589	FBgn0266098
ENSG00000058600	FBgn0028402
ENSG00000123395	FBgn0030960
ENSG00000039123	FBgn0001986
ENSG00000125772	FBgn0036837
ENSG00000136867	FBgn0062411
ENSG00000146476	FBgn0034689
ENSG00000196497	FBgn0042177
ENSG00000137992	FBgn0030612
ENSG00000158604	FBgn0053105
ENSG00000184840	FBgn0053105
ENSG00000174177	FBgn0032793
ENSG00000143891	FBgn0052445
ENSG00000196747	FBgn0053823
ENSG00000276903	FBgn0053823
ENSG00000203812	FBgn0053823
ENSG00000275221	FBgn0053823
ENSG00000124570	FBgn0033574
ENSG00000166396	FBgn0033574
ENSG00000166401	FBgn0033574
ENSG00000117601	FBgn0033574
ENSG00000197632	FBgn0033574
ENSG00000197641	FBgn0033574
ENSG00000021355	FBgn0033574
ENSG00000206075	FBgn0033574
ENSG00000206072	FBgn0033574
ENSG00000166634	FBgn0033574
ENSG00000170542	FBgn0033574
ENSG00000242550	FBgn0033574
ENSG00000057149	FBgn0033574
ENSG00000206073	FBgn0033574
ENSG00000100380	FBgn0260484
ENSG00000196449	FBgn0061361
ENSG00000101181	FBgn0032031
ENSG00000169271	FBgn0001227
ENSG00000152137	FBgn0001227
ENSG00000254445	FBgn0001227
ENSG00000170276	FBgn0001227
ENSG00000106211	FBgn0001227
ENSG00000101220	FBgn0035896
ENSG00000116161	FBgn0029882
ENSG00000101115	FBgn0261648
ENSG00000256463	FBgn0261648
ENSG00000103449	FBgn0261648
ENSG00000165821	FBgn0261648
ENSG00000085872	FBgn0261872
ENSG00000082213	FBgn0036846
ENSG00000196747	FBgn0053826
ENSG00000276903	FBgn0053826
ENSG00000203812	FBgn0053826
ENSG00000275221	FBgn0053826
ENSG00000011143	FBgn0030395
ENSG00000140522	FBgn0029863
ENSG00000177182	FBgn0029863
ENSG00000124120	FBgn0029863
ENSG00000137561	FBgn0029863
ENSG00000146352	FBgn0029863
ENSG00000165246	FBgn0031866
ENSG00000146938	FBgn0031866
ENSG00000169760	FBgn0031866
ENSG00000169992	FBgn0031866
ENSG00000196338	FBgn0031866
ENSG00000111252	FBgn0028717
ENSG00000160999	FBgn0028717
ENSG00000178188	FBgn0028717
ENSG00000255767	FBgn0023171
ENSG00000171865	FBgn0023171
ENSG00000198804	FBgn0013674
ENSG00000086598	FBgn0029709
ENSG00000102100	FBgn0024994
ENSG00000168259	FBgn0032586
ENSG00000118046	FBgn0038167
ENSG00000197183	FBgn0028904
ENSG00000101746	FBgn0028904
ENSG00000163389	FBgn0086253
ENSG00000204560	FBgn0086444
ENSG00000099810	FBgn0034215
ENSG00000264545	FBgn0034215
ENSG00000175550	FBgn0034650
ENSG00000016391	FBgn0030594
ENSG00000171497	FBgn0036020
ENSG00000177963	FBgn0028292
ENSG00000111785	FBgn0028292
ENSG00000152642	FBgn0263048
ENSG00000167588	FBgn0263048
ENSG00000140743	FBgn0032876
ENSG00000109089	FBgn0032876
ENSG00000109016	FBgn0027583
ENSG00000184544	FBgn0027583
ENSG00000158865	FBgn0035293
ENSG00000256870	FBgn0035293
ENSG00000148942	FBgn0035293
ENSG00000154025	FBgn0035293
ENSG00000117834	FBgn0035293
ENSG00000140675	FBgn0035293
ENSG00000198743	FBgn0035293
ENSG00000100191	FBgn0035293
ENSG00000105641	FBgn0035293
ENSG00000138074	FBgn0035293
ENSG00000100170	FBgn0035293
ENSG00000165309	FBgn0031905
ENSG00000169126	FBgn0031905
ENSG00000110514	FBgn0030613
ENSG00000159917	FBgn0030005
ENSG00000178386	FBgn0030005
ENSG00000267173	FBgn0030005
ENSG00000267022	FBgn0030005
ENSG00000186026	FBgn0030005
ENSG00000131115	FBgn0030005
ENSG00000124459	FBgn0030005
ENSG00000159885	FBgn0030005
ENSG00000267680	FBgn0030005
ENSG00000267508	FBgn0030005
ENSG00000204920	FBgn0030005
ENSG00000196793	FBgn0030005
ENSG00000179195	FBgn0030005
ENSG00000256294	FBgn0030005
ENSG00000159882	FBgn0030005
ENSG00000159905	FBgn0030005
ENSG00000159915	FBgn0030005
ENSG00000278318	FBgn0030005
ENSG00000062370	FBgn0030005
ENSG00000167380	FBgn0030005
ENSG00000149050	FBgn0030005
ENSG00000263002	FBgn0030005
ENSG00000157426	FBgn0027780
ENSG00000162639	FBgn0033686
ENSG00000116199	FBgn0038268
ENSG00000143458	FBgn0052343
ENSG00000104064	FBgn0052343
ENSG00000145220	FBgn0033507
ENSG00000182333	FBgn0042207
ENSG00000173239	FBgn0042207
ENSG00000204021	FBgn0042207
ENSG00000107798	FBgn0042207
ENSG00000204022	FBgn0042207
ENSG00000204020	FBgn0042207
ENSG00000132330	FBgn0051864
ENSG00000121073	FBgn0250820
ENSG00000197265	FBgn0015829
ENSG00000166664	FBgn0028875
ENSG00000175344	FBgn0028875
ENSG00000165637	FBgn0260454
ENSG00000078668	FBgn0260454
ENSG00000213585	FBgn0260454
ENSG00000172795	FBgn0036534
ENSG00000002549	FBgn0033860
ENSG00000124155	FBgn0030035
ENSG00000114125	FBgn0044020
ENSG00000119705	FBgn0037602
ENSG00000169976	FBgn0040534
ENSG00000007944	FBgn0260866
ENSG00000162927	FBgn0031227
ENSG00000007168	FBgn0015754
ENSG00000177105	FBgn0039532
ENSG00000168522	FBgn0031633
ENSG00000116251	FBgn0015288
ENSG00000163584	FBgn0015288
ENSG00000185386	FBgn0015765
ENSG00000156711	FBgn0015765
ENSG00000112062	FBgn0015765
ENSG00000188130	FBgn0015765
ENSG00000120594	FBgn0028331
ENSG00000161381	FBgn0028331
ENSG00000178149	FBgn0030660
ENSG00000137413	FBgn0002842
ENSG00000111641	FBgn0033741
ENSG00000182871	FBgn0260660
ENSG00000204291	FBgn0260660
ENSG00000151014	FBgn0261808
ENSG00000139133	FBgn0052076
ENSG00000175548	FBgn0052076
ENSG00000155621	FBgn0030834
ENSG00000066322	FBgn0037762
ENSG00000164181	FBgn0037762
ENSG00000144320	FBgn0033309
ENSG00000110871	FBgn0030460
ENSG00000112208	FBgn0036505
ENSG00000187778	FBgn0263832
ENSG00000108590	FBgn0037262
ENSG00000057757	FBgn0032445
ENSG00000075539	FBgn0016081
ENSG00000188739	FBgn0032620
ENSG00000126746	FBgn0010768
ENSG00000160094	FBgn0010768
ENSG00000158545	FBgn0029941
ENSG00000188107	FBgn0031414
ENSG00000016391	FBgn0001112
ENSG00000118322	FBgn0032120
ENSG00000145246	FBgn0032120
ENSG00000206190	FBgn0032120
ENSG00000107223	FBgn0262732
ENSG00000125375	FBgn0034081
ENSG00000139613	FBgn0002783
ENSG00000173473	FBgn0002783
ENSG00000242372	FBgn0034915
ENSG00000261582	FBgn0034915
ENSG00000117625	FBgn0261573
ENSG00000089902	FBgn0261573
ENSG00000167771	FBgn0261573
ENSG00000066322	FBgn0050008
ENSG00000164181	FBgn0050008
ENSG00000164418	FBgn0051201
ENSG00000105737	FBgn0051201
ENSG00000163873	FBgn0051201
ENSG00000171189	FBgn0051201
ENSG00000149403	FBgn0051201
ENSG00000004866	FBgn0037026
ENSG00000007341	FBgn0037026
ENSG00000197948	FBgn0263456
ENSG00000137478	FBgn0263456
ENSG00000104783	FBgn0029761
ENSG00000105642	FBgn0029761
ENSG00000143603	FBgn0029761
ENSG00000080709	FBgn0029761
ENSG00000198727	FBgn0013678
ENSG00000264364	FBgn0011760
ENSG00000173599	FBgn0027580
ENSG00000156194	FBgn0265959
ENSG00000086717	FBgn0265959
ENSG00000085563	FBgn0010241
ENSG00000004846	FBgn0010241
ENSG00000073734	FBgn0010241
ENSG00000005471	FBgn0010241
ENSG00000176273	FBgn0037902
ENSG00000162396	FBgn0027082
ENSG00000105372	FBgn0010412
ENSG00000167323	FBgn0045073
ENSG00000109689	FBgn0045073
ENSG00000109111	FBgn0028982
ENSG00000067842	FBgn0259214
ENSG00000157087	FBgn0259214
ENSG00000070961	FBgn0259214
ENSG00000058668	FBgn0259214
ENSG00000106392	FBgn0033271
ENSG00000156968	FBgn0037292
ENSG00000261130	FBgn0037292
ENSG00000187555	FBgn0030366
ENSG00000172985	FBgn0040294
ENSG00000154447	FBgn0040294
ENSG00000091157	FBgn0023510
ENSG00000166415	FBgn0023510
ENSG00000117859	FBgn0033463
ENSG00000109501	FBgn0039003
ENSG00000141873	FBgn0033096
ENSG00000134255	FBgn0033844
ENSG00000111666	FBgn0033844
ENSG00000183734	FBgn0000022
ENSG00000139352	FBgn0000022
ENSG00000181045	FBgn0038337
ENSG00000145390	FBgn0000542
ENSG00000166348	FBgn0000542
ENSG00000142684	FBgn0029885
ENSG00000107021	FBgn0035916
ENSG00000115514	FBgn0037843
ENSG00000174473	FBgn0035375
ENSG00000164574	FBgn0035375
ENSG00000115866	FBgn0002069
ENSG00000137343	FBgn0031082
ENSG00000180694	FBgn0037185
ENSG00000173598	FBgn0036111
ENSG00000272325	FBgn0036111
ENSG00000196368	FBgn0036111
ENSG00000122824	FBgn0036111
ENSG00000056050	FBgn0037377
ENSG00000213593	FBgn0034455
ENSG00000254462	FBgn0034455
ENSG00000114346	FBgn0003041
ENSG00000100393	FBgn0050417
ENSG00000005339	FBgn0050417
ENSG00000156875	FBgn0035400
ENSG00000148110	FBgn0035400
ENSG00000196312	FBgn0035400
ENSG00000170425	FBgn0039747
ENSG00000121933	FBgn0039747
ENSG00000282608	FBgn0039747
ENSG00000258555	FBgn0039747
ENSG00000163485	FBgn0039747
ENSG00000128271	FBgn0039747
ENSG00000147262	FBgn0039747
ENSG00000055163	FBgn0038320
ENSG00000273749	FBgn0038320
ENSG00000169609	FBgn0035415
ENSG00000164904	FBgn0036857
ENSG00000160584	FBgn0262103
ENSG00000138030	FBgn0036941
ENSG00000163728	FBgn0037855
ENSG00000140525	FBgn0033354
ENSG00000188039	FBgn0038397
ENSG00000174145	FBgn0038397
ENSG00000175183	FBgn0259209
ENSG00000129170	FBgn0259209
ENSG00000159176	FBgn0259209
ENSG00000151923	FBgn0085383
ENSG00000116001	FBgn0085383
ENSG00000124571	FBgn0031051
ENSG00000198900	FBgn0004924
ENSG00000184428	FBgn0004924
ENSG00000091704	FBgn0030815
ENSG00000158525	FBgn0030815
ENSG00000158516	FBgn0030815
ENSG00000080618	FBgn0030815
ENSG00000153002	FBgn0030815
ENSG00000128510	FBgn0030815
ENSG00000165078	FBgn0030815
ENSG00000163751	FBgn0030815
ENSG00000144410	FBgn0030815
ENSG00000159527	FBgn0043578
ENSG00000008438	FBgn0043578
ENSG00000163218	FBgn0043578
ENSG00000151150	FBgn0261788
ENSG00000029534	FBgn0261788
ENSG00000145362	FBgn0261788
ENSG00000122557	FBgn0031950
ENSG00000051108	FBgn0031950
ENSG00000144893	FBgn0001324
ENSG00000184634	FBgn0001324
ENSG00000179600	FBgn0063368
ENSG00000156218	FBgn0051619
ENSG00000178031	FBgn0051619
ENSG00000115486	FBgn0035245
ENSG00000170191	FBgn0029801
ENSG00000141101	FBgn0030177
ENSG00000127993	FBgn0085260
ENSG00000163904	FBgn0027603
ENSG00000119231	FBgn0027603
ENSG00000277957	FBgn0027603
ENSG00000161956	FBgn0027603
ENSG00000079387	FBgn0027603
ENSG00000187475	FBgn0053858
ENSG00000124610	FBgn0053858
ENSG00000184357	FBgn0053858
ENSG00000168298	FBgn0053858
ENSG00000187837	FBgn0053858
ENSG00000124575	FBgn0053858
ENSG00000166783	FBgn0039972
ENSG00000168874	FBgn0002931
ENSG00000273820	FBgn0013717
ENSG00000124422	FBgn0013717
ENSG00000247746	FBgn0013717
ENSG00000182149	FBgn0035715
ENSG00000180423	FBgn0262534
ENSG00000141556	FBgn0027509
ENSG00000072506	FBgn0021765
ENSG00000122643	FBgn0034988
ENSG00000141698	FBgn0034988
ENSG00000203852	FBgn0053839
ENSG00000187258	FBgn0039396
ENSG00000090316	FBgn0051357
ENSG00000274290	FBgn0053874
ENSG00000123569	FBgn0053874
ENSG00000101812	FBgn0053874
ENSG00000277224	FBgn0053874
ENSG00000180596	FBgn0053874
ENSG00000186212	FBgn0036302
ENSG00000198944	FBgn0036302
ENSG00000187808	FBgn0036302
ENSG00000198142	FBgn0036302
ENSG00000141316	FBgn0034538
ENSG00000157093	FBgn0034538
ENSG00000167531	FBgn0034538
ENSG00000171489	FBgn0034538
ENSG00000120563	FBgn0034538
ENSG00000275722	FBgn0034538
ENSG00000151033	FBgn0034538
ENSG00000171478	FBgn0034538
ENSG00000062650	FBgn0004655
ENSG00000168818	FBgn0039212
ENSG00000185046	FBgn0039249
ENSG00000064999	FBgn0039249
ENSG00000112983	FBgn0039654
ENSG00000096080	FBgn0051450
ENSG00000177938	FBgn0034577
ENSG00000198898	FBgn0034577
ENSG00000116489	FBgn0034577
ENSG00000277791	FBgn0026380
ENSG00000198060	FBgn0039498
ENSG00000213638	FBgn0034360
ENSG00000089060	FBgn0033323
ENSG00000036257	FBgn0261268
ENSG00000174080	FBgn0260462
ENSG00000131236	FBgn0261458
ENSG00000112186	FBgn0261458
ENSG00000121022	FBgn0027053
ENSG00000137571	FBgn0032123
ENSG00000160326	FBgn0031520
ENSG00000136856	FBgn0031520
ENSG00000122477	FBgn0034655
ENSG00000163827	FBgn0034655
ENSG00000140992	FBgn0020386
ENSG00000050030	FBgn0002891
ENSG00000009413	FBgn0002891
ENSG00000139572	FBgn0046687
ENSG00000148296	FBgn0038746
ENSG00000093072	FBgn0036752
ENSG00000204590	FBgn0032882
ENSG00000159459	FBgn0030809
ENSG00000024048	FBgn0030809
ENSG00000118402	FBgn0036128
ENSG00000124562	FBgn0261792
ENSG00000130165	FBgn0036531
ENSG00000100075	FBgn0037912
ENSG00000067715	FBgn0004242
ENSG00000143858	FBgn0004242
ENSG00000129990	FBgn0004242
ENSG00000149043	FBgn0004242
ENSG00000100603	FBgn0004856
ENSG00000156261	FBgn0033342
ENSG00000198445	FBgn0033342
ENSG00000142544	FBgn0033375
ENSG00000142731	FBgn0026371
ENSG00000142188	FBgn0035528
ENSG00000183726	FBgn0035528
ENSG00000177692	FBgn0263027
ENSG00000105085	FBgn0039923
ENSG00000141979	FBgn0039923
ENSG00000185386	FBgn0024846
ENSG00000156711	FBgn0024846
ENSG00000112062	FBgn0024846
ENSG00000188130	FBgn0024846
ENSG00000139131	FBgn0035064
ENSG00000143353	FBgn0037842
ENSG00000107959	FBgn0033005
ENSG00000043591	FBgn0029909
ENSG00000188778	FBgn0029909
ENSG00000169252	FBgn0029909
ENSG00000100412	FBgn0010100
ENSG00000254858	FBgn0036217
ENSG00000167699	FBgn0031143
ENSG00000109065	FBgn0039859
ENSG00000058063	FBgn0030747
ENSG00000101974	FBgn0030747
ENSG00000068650	FBgn0030747
ENSG00000163155	FBgn0038220
ENSG00000140280	FBgn0038220
ENSG00000156467	FBgn0030733
ENSG00000164089	FBgn0036381
ENSG00000175309	FBgn0036381
ENSG00000078304	FBgn0042693
ENSG00000112640	FBgn0042693
ENSG00000149554	FBgn0261278
ENSG00000150636	FBgn0051638
ENSG00000135736	FBgn0051638
ENSG00000104863	FBgn0039269
ENSG00000111052	FBgn0039269
ENSG00000148943	FBgn0039269
ENSG00000116288	FBgn0039802
ENSG00000109919	FBgn0027786
ENSG00000137409	FBgn0027786
ENSG00000174574	FBgn0082598
ENSG00000135334	FBgn0082598
ENSG00000059377	FBgn0033981
ENSG00000090975	FBgn0003218
ENSG00000110697	FBgn0003218
ENSG00000160948	FBgn0021814
ENSG00000091536	FBgn0263705
ENSG00000266714	FBgn0263705
ENSG00000134508	FBgn0027581
ENSG00000149679	FBgn0027581
ENSG00000166035	FBgn0032973
ENSG00000175445	FBgn0032973
ENSG00000101670	FBgn0032973
ENSG00000184277	FBgn0000077
ENSG00000076924	FBgn0033859
ENSG00000138663	FBgn0027054
ENSG00000135912	FBgn0031574
ENSG00000182333	FBgn0034990
ENSG00000173239	FBgn0034990
ENSG00000204021	FBgn0034990
ENSG00000107798	FBgn0034990
ENSG00000204022	FBgn0034990
ENSG00000204020	FBgn0034990
ENSG00000118518	FBgn0036897
ENSG00000161980	FBgn0061362
ENSG00000158865	FBgn0017448
ENSG00000256870	FBgn0017448
ENSG00000148942	FBgn0017448
ENSG00000154025	FBgn0017448
ENSG00000117834	FBgn0017448
ENSG00000140675	FBgn0017448
ENSG00000198743	FBgn0017448
ENSG00000100191	FBgn0017448
ENSG00000105641	FBgn0017448
ENSG00000138074	FBgn0017448
ENSG00000100170	FBgn0017448
ENSG00000132780	FBgn0037624
ENSG00000163617	FBgn0031496
ENSG00000156471	FBgn0037010
ENSG00000172331	FBgn0038957
ENSG00000177542	FBgn0037970
ENSG00000182902	FBgn0037970
ENSG00000183624	FBgn0037656
ENSG00000054277	FBgn0014019
ENSG00000122375	FBgn0014019
ENSG00000268221	FBgn0014019
ENSG00000163914	FBgn0014019
ENSG00000124818	FBgn0014019
ENSG00000102076	FBgn0014019
ENSG00000128617	FBgn0014019
ENSG00000180245	FBgn0014019
ENSG00000166160	FBgn0014019
ENSG00000269433	FBgn0014019
ENSG00000072518	FBgn0026064
ENSG00000007047	FBgn0026064
ENSG00000116141	FBgn0026064
ENSG00000075413	FBgn0026064
ENSG00000181045	FBgn0039789
ENSG00000176407	FBgn0260953
ENSG00000143224	FBgn0020018
ENSG00000167792	FBgn0034251
ENSG00000181029	FBgn0266723
ENSG00000153561	FBgn0034573
ENSG00000145916	FBgn0034573
ENSG00000205060	FBgn0029849
ENSG00000138030	FBgn0036942
ENSG00000023909	FBgn0046114
ENSG00000185800	FBgn0039451
ENSG00000140153	FBgn0039451
ENSG00000268434	FBgn0039451
ENSG00000278535	FBgn0263830
ENSG00000172809	FBgn0040007
ENSG00000107371	FBgn0260648
ENSG00000106803	FBgn0010638
ENSG00000167394	FBgn0022699
ENSG00000147082	FBgn0015625
ENSG00000135951	FBgn0036480
ENSG00000174799	FBgn0036480
ENSG00000136003	FBgn0037637
ENSG00000112159	FBgn0033661
ENSG00000077327	FBgn0035657
ENSG00000139197	FBgn0023516
ENSG00000114757	FBgn0023516
ENSG00000111775	FBgn0036830
ENSG00000156885	FBgn0036830
ENSG00000142546	FBgn0030915
ENSG00000123130	FBgn0039854
ENSG00000142513	FBgn0036876
ENSG00000014257	FBgn0036876
ENSG00000134575	FBgn0036876
ENSG00000124253	FBgn0003067
ENSG00000100889	FBgn0003067
ENSG00000128050	FBgn0020513
ENSG00000095787	FBgn0030812
ENSG00000154611	FBgn0017556
ENSG00000101182	FBgn0017556
ENSG00000140450	FBgn0042102
ENSG00000265972	FBgn0042102
ENSG00000113369	FBgn0042102
ENSG00000105643	FBgn0042102
ENSG00000115657	FBgn0038376
ENSG00000213221	FBgn0030679
ENSG00000132300	FBgn0033816
ENSG00000181965	FBgn0015550
ENSG00000122859	FBgn0015550
ENSG00000178403	FBgn0015550
ENSG00000161638	FBgn0001250
ENSG00000138448	FBgn0001250
ENSG00000005961	FBgn0001250
ENSG00000077943	FBgn0001250
ENSG00000185088	FBgn0039300
ENSG00000177954	FBgn0039300
ENSG00000198887	FBgn0052438
ENSG00000105364	FBgn0001995
ENSG00000116039	FBgn0005671
ENSG00000130313	FBgn0030239
ENSG00000183914	FBgn0001313
ENSG00000103160	FBgn0051809
ENSG00000180098	FBgn0031607
ENSG00000137434	FBgn0031607
ENSG00000128059	FBgn0004901
ENSG00000115464	FBgn0039214
ENSG00000166971	FBgn0034483
ENSG00000174227	FBgn0033187
ENSG00000256646	FBgn0086134
ENSG00000106588	FBgn0086134
ENSG00000261678	FBgn0035144
ENSG00000215397	FBgn0035144
ENSG00000126970	FBgn0030806
ENSG00000100024	FBgn0037513
ENSG00000001084	FBgn0040319
ENSG00000186575	FBgn0086384
ENSG00000169718	FBgn0031238
ENSG00000174099	FBgn0267376
ENSG00000104883	FBgn0053474
ENSG00000254093	FBgn0034528
ENSG00000141519	FBgn0262123
ENSG00000166171	FBgn0035164
ENSG00000076984	FBgn0010303
ENSG00000074855	FBgn0028879
ENSG00000107874	FBgn0037556
ENSG00000116786	FBgn0037949
ENSG00000065268	FBgn0023514
ENSG00000179119	FBgn0027574
ENSG00000132207	FBgn0037263
ENSG00000181625	FBgn0037263
ENSG00000100575	FBgn0030480
ENSG00000109083	FBgn0050441
ENSG00000254706	FBgn0261555
ENSG00000198929	FBgn0261555
ENSG00000223572	FBgn0038373
ENSG00000104879	FBgn0038373
ENSG00000237289	FBgn0038373
ENSG00000131730	FBgn0038373
ENSG00000166165	FBgn0038373
ENSG00000138623	FBgn0011260
ENSG00000102001	FBgn0001991
ENSG00000081248	FBgn0001991
ENSG00000157388	FBgn0001991
ENSG00000151067	FBgn0001991
ENSG00000159199	FBgn0039830
ENSG00000135390	FBgn0039830
ENSG00000154518	FBgn0039830
ENSG00000197111	FBgn0262737
ENSG00000169564	FBgn0262737
ENSG00000090097	FBgn0262737
ENSG00000183570	FBgn0262737
ENSG00000182333	FBgn0265264
ENSG00000173239	FBgn0265264
ENSG00000204021	FBgn0265264
ENSG00000107798	FBgn0265264
ENSG00000204022	FBgn0265264
ENSG00000204020	FBgn0265264
ENSG00000174165	FBgn0039367
ENSG00000184937	FBgn0013469
ENSG00000124275	FBgn0038429
ENSG00000167815	FBgn0040309
ENSG00000117450	FBgn0040309
ENSG00000117528	FBgn0031069
ENSG00000198276	FBgn0022029
ENSG00000163531	FBgn0264975
ENSG00000198910	FBgn0264975
ENSG00000134121	FBgn0264975
ENSG00000091129	FBgn0264975
ENSG00000099800	FBgn0036204
ENSG00000198755	FBgn0038281
ENSG00000158864	FBgn0039331
ENSG00000155561	FBgn0031078
ENSG00000126067	FBgn0031443
ENSG00000048649	FBgn0026577
ENSG00000197063	FBgn0034534
ENSG00000185022	FBgn0034534
ENSG00000198517	FBgn0034534
ENSG00000188342	FBgn0010421
ENSG00000151923	FBgn0085391
ENSG00000116001	FBgn0085391
ENSG00000102241	FBgn0037081
ENSG00000139350	FBgn0032705
ENSG00000147443	FBgn0029944
ENSG00000125170	FBgn0029944
ENSG00000115325	FBgn0029944
ENSG00000101134	FBgn0029944
ENSG00000206052	FBgn0029944
ENSG00000146094	FBgn0029944
ENSG00000131914	FBgn0035626
ENSG00000187772	FBgn0035626
ENSG00000269242	FBgn0032068
ENSG00000104774	FBgn0032068
ENSG00000269590	FBgn0032068
ENSG00000144867	FBgn0011509
ENSG00000204385	FBgn0039637
ENSG00000137968	FBgn0039637
ENSG00000129353	FBgn0039637
ENSG00000188322	FBgn0031855
ENSG00000187550	FBgn0031855
ENSG00000231274	FBgn0031855
ENSG00000176472	FBgn0037722
ENSG00000174586	FBgn0037722
ENSG00000152475	FBgn0037722
ENSG00000119685	FBgn0051108
ENSG00000100697	FBgn0034246
ENSG00000118369	FBgn0033738
ENSG00000170185	FBgn0033738
